1.110744,1.532989,0.415292
0.272825,0.006204,0.001693
1.739205,0.203745,0.053136
0.091848,1.247508,0.069115
1.964356,1.495327,0.017989
0.972934,0.358624,0.348918
1.566734,0.929053,0.402527
0.871469,1.015496,0.857965
0.411009,1.91322,0.035667
0.163966,0.695266,0.114
1.442209,1.911688,0.04926
1.955121,0.95367,0.042799
0.482035,1.010555,0.476947
1.975583,1.987122,0.000314
0.886105,1.859349,0.124632
1.531722,1.454358,0.255512
0.429866,1.529522,0.202243
0.909609,0.007218,0.006565
1.274252,1.182613,0.593217
1.263282,0.650626,0.479328
0.834809,1.310241,0.575817
0.034289,1.793188,0.007091
1.511504,0.461581,0.225481
0.473338,0.67272,0.318424
0.529487,0.265168,0.140403
1.957034,0.592893,0.025474
0.706194,1.526249,0.33456
0.027633,0.281676,0.007784
0.918008,0.758475,0.696286
1.217375,0.027875,0.021816
0.213993,1.015978,0.210574
0.676757,1.015932,0.665974
1.790817,0.766555,0.160351
0.120493,1.536352,0.055866
0.011117,0.938846,0.010437
1.463496,0.180203,0.096679
1.177323,1.749914,0.20574
1.817138,1.73012,0.049351
1.86056,1.206628,0.110628
0.27703,0.450055,0.124679
0.732876,0.451712,0.331049
1.159299,0.96446,0.810823
0.830642,0.21163,0.175789
1.195312,0.242295,0.194972
0.488301,1.266791,0.358026
1.02201,1.193785,0.78847
0.707055,0.65812,0.465328
1.152724,1.933751,0.056131
0.910182,1.645502,0.322658
1.451219,1.220277,0.427897
1.977262,0.230746,0.005247
1.658333,1.128618,0.297722
1.385329,1.621787,0.232477
1.084487,0.518909,0.475068
0.577348,1.702191,0.171939
1.378067,0.974344,0.605977
0.499637,0.02309,0.011536
0.343502,0.861075,0.295781
1.139483,0.740538,0.637246
1.721387,1.407907,0.164965
0.757613,1.989076,0.008276
1.802299,0.992043,0.196128
1.618888,0.020497,0.007812
0.171617,1.961456,0.006615
0.256786,1.73808,0.067257
0.51773,0.472905,0.244837
1.294097,1.511507,0.344828
1.701702,0.426163,0.127124
1.990245,0.015184,0.000148
1.716182,1.972673,0.007756
1.375567,0.536355,0.334918
0.724851,0.060794,0.044067
0.225731,1.378953,0.140189
0.992274,1.406835,0.588583
0.212665,0.182988,0.038915
0.693338,0.840651,0.582856
0.039942,0.483346,0.019306
1.618233,1.682943,0.121042
1.011015,0.820968,0.811924
0.679408,1.304061,0.472826
1.983538,1.718519,0.004634
1.208031,1.374781,0.495154
0.369939,1.107403,0.330207
1.605804,0.703585,0.27735
1.324503,0.813249,0.549347
1.14991,0.403851,0.34331
1.125727,1.253551,0.6526
0.881472,0.565519,0.498489
0.53146,1.433497,0.301073
0.673676,1.158398,0.566967
1.015949,1.003567,0.980541
1.599789,1.297494,0.281151
0.389143,0.58106,0.226115
1.358355,0.300567,0.192857
1.495519,0.7759,0.391427
0.646145,1.870062,0.083959
1.239522,1.070008,0.707238
1.022058,0.221522,0.216635
